,Price,Sqtft,Location,NoofBedrooms,SwimmingPool,JoggingTrack,RainWaterHarvesting,CarParking
4239,5600000,912,Vengaivasal,2,9,9,9,9
4240,6800000,1102,Tambaram Sanatoruim,3,9,9,9,9
4241,12500000,1270,tambaram west,3,9,9,9,9
4242,19000000,1044,Madambakkam,3,9,9,9,9
4243,7500000,913,Tambaram Sanatoruim,2,9,9,9,9
4244,5304000,1250,Nandambakkam,3,9,9,9,9
4245,6493000,1600,T Nagar,3,9,9,9,9
4246,6956999,720,West Mambalam,2,9,9,9,9
4247,6350000,1326,Perumbakkam,1,9,9,9,9
4248,5200000,1443,Perumbakkam,3,9,9,9,9
4249,7000000,1456,Perumbakkam,3,9,9,9,9
4250,7108000,1130,Porur,3,9,9,9,9
4251,5500000,830,Kilkattalai,2,9,9,9,9
4252,5500000,1030,Valasaravakkam,2,9,9,9,9
4253,18500000,1481,Kanathur Reddikuppam,3,9,9,9,9
4254,51600000,1079,Porur,2,9,9,9,9
4255,7108000,1079,Porur,2,9,9,9,9
4256,3310000,1850,Guindy,3,9,9,9,9
4257,21400000,2348,Alwarpet,3,9,9,9,9
4258,132600000,1481,Kanathur Reddikuppam,3,9,9,9,9
4259,183600000,662,Pozhichalur,2,9,9,9,9
4260,2399000,1341,Egmore,3,9,9,9,9
4261,54400000,5200,Nungambakkam,4,9,9,9,9
4262,51600000,7200,Nungambakkam,5,9,9,9,9
4263,61100000,452,Avadi,2,9,9,9,9
4264,27300000,2476,Alwarpet,3,9,9,9,9
4265,22700000,2348,Alwarpet,3,9,9,9,9
4266,11000000,2781,Alwarpet,4,9,9,9,9
4267,6863000,1606,T Nagar,2,9,9,9,9
4268,21300000,1975,Thiruvanmiyur,3,9,9,9,9
4269,19000000,1775,Porur,3,9,9,9,9
4270,7500000,1107,Porur,2,9,9,9,9
4271,54400000,3445,Porur,4,9,9,9,9
4272,51600000,1600,T Nagar,3,9,9,9,9
4273,61100000,720,West Mambalam,2,9,9,9,9
4274,27599999,2476,Alwarpet,3,9,9,9,9
4275,26400000,2348,Alwarpet,3,9,9,9,9
4276,2975000,2781,Alwarpet,4,9,9,9,9
4277,4326000,2303,Velachery,3,9,9,9,9
4278,6480000,2204,Velachery,3,9,9,9,9
4279,4435000,575,Medavakkam,1,9,9,9,9
4280,6400000,862,Medavakkam,2,9,9,9,9
4281,6700000,1350,Kovur,3,9,9,9,9
4282,5200000,924,Kovur,2,9,9,9,9
4283,12000000,1133,Iyyappanthangal,3,9,9,9,9
4284,6493000,1231,Iyappanthangal,2,9,9,9,9
4285,6172000,811,Madipakkam,2,9,9,9,9
4286,3618000,1636,Virugambakkam,3,9,9,9,9
4287,3800000,1443,Perumbakkam,3,9,9,9,9
4288,14300000,1286,Kanathur Reddikuppam,2,9,9,9,9
4289,6100000,804,Porur,2,9,9,9,9
4290,7209000,1168,Kundrathur,2,9,9,9,9
4291,3295000,2992,Sholinganallur,4,9,9,9,9
4292,9732000,888,Korattur,2,9,9,9,9
4293,7109999,1502,Kanathur Reddikuppam,3,9,9,9,9
4294,6342000,845,Porur,2,9,9,9,9
4295,4687000,1622,Pallavaram,2,9,9,9,9
4296,5100000,1185,Pallavaram,2,9,9,9,9
4297,6600000,1510,Poonamallee,3,9,9,9,9
4298,5300000,1116,Poonamallee,2,9,9,9,9
4299,7100000,804,Madipakkam,2,9,9,9,9
4300,7100000,1130,Porur,3,9,9,9,9
4301,7100000,820,Kovilambakkam,2,9,9,9,9
4302,5400000,1123,Iyappanthangal,3,9,9,9,9
4303,7100000,1123,Iyappanthangal,2,9,9,9,9
4304,5400000,1123,Porur,2,9,9,9,9
4305,7100000,811,Kovilambakkam,2,9,9,9,9
4306,6600000,1123,Kattupakkam,2,9,9,9,9
4307,6600000,811,Kovilambakkam,2,9,9,9,9
4308,5100000,1123,Porur,2,9,9,9,9
4309,5100000,1123,Iyappanthangal,2,9,9,9,9
4310,6400000,1123,Iyappanthangal,2,9,9,9,9
4311,5400000,804,Madipakkam,2,9,9,9,9
4312,7100000,811,Madipakkam,2,9,9,9,9
4313,6600000,1123,Iyappanthangal,2,9,9,9,9
4314,6600000,811,Kovilambakkam,2,9,9,9,9
4315,5100000,1123,Porur,2,9,9,9,9
4316,5100000,1123,Iyappanthangal,2,9,9,9,9
4317,6400000,1123,Iyappanthangal,2,9,9,9,9
4318,5900000,804,Madipakkam,2,9,9,9,9
4319,4900000,811,Madipakkam,2,9,9,9,9
4320,4900000,1123,Iyappanthangal,2,9,9,9,9
4321,5000000,1123,Iyappanthangal,3,9,9,9,9
4322,6900000,804,Madipakkam,2,9,9,9,9
4323,6900000,811,Madipakkam,2,9,9,9,9
4324,5200000,830,Madipakkam,1,9,9,9,9
4325,7800000,1123,Iyappanthangal,2,9,9,9,9
4326,5800000,1123,Iyappanthangal,2,9,9,9,9
4327,5000000,811,Madipakkam,2,9,9,9,9
4328,6500000,900,Kovilambakkam,1,9,9,9,9
4329,5200000,900,Madipakkam,2,9,9,9,9
4330,6700000,793,Kovilambakkam,2,9,9,9,9
4331,5200000,1100,Iyappanthangal,2,9,9,9,9
4332,5200000,811,Kovilambakkam,2,9,9,9,9
4333,6700000,1150,Iyappanthangal,2,9,9,9,9
4334,5200000,811,Madipakkam,2,9,9,9,9
4335,5200000,811,Madipakkam,2,9,9,9,9
4336,6700000,1123,Porur,2,9,9,9,9
4337,5100000,811,Madipakkam,2,9,9,9,9
4338,5200000,811,Kovilambakkam,2,9,9,9,9
4339,6700000,1123,Porur,2,9,9,9,9
4340,5200000,804,Madipakkam,2,9,9,9,9
4341,6700000,804,Madipakkam,2,9,9,9,9
4342,6600000,1123,Porur,2,9,9,9,9
4343,6700000,811,Kovilambakkam,2,9,9,9,9
4344,5200000,1123,Kattupakkam,2,9,9,9,9
4345,12000000,1123,Iyappanthangal,3,9,9,9,9
4346,6493000,1231,Iyappanthangal,2,9,9,9,9
4347,6350000,811,Madipakkam,2,9,9,9,9
4348,5200000,1636,Virugambakkam,3,9,9,9,9
4349,7000000,1443,Perumbakkam,3,9,9,9,9
4350,8792000,1130,Porur,3,9,9,9,9
4351,8836000,830,Kilkattalai,2,9,9,9,9
4352,6995999,1030,Valasaravakkam,2,9,9,9,9
4353,9119000,1307,Karapakkam,3,9,9,9,9
4354,6977000,1314,Karapakkam,3,9,9,9,9
4355,19000000,1027,Karapakkam,2,9,9,9,9
4356,10400000,1358,Karapakkam,3,9,9,9,9
4357,8721000,1024,Karapakkam,2,9,9,9,9
4358,10400000,2686,Karapakkam,4,9,9,9,9
4359,13200000,1561,Karapakkam,3,9,9,9,9
4360,10400000,1296,Karapakkam,3,9,9,9,9
4361,9055000,1566,Karapakkam,3,9,9,9,9
4362,13799999,1829,Karapakkam,3,9,9,9,9
4363,18600000,1564,Karapakkam,3,9,9,9,9
4364,18500000,1348,Karapakkam,3,9,9,9,9
4365,10600000,1944,Karapakkam,3,9,9,9,9
4366,3847000,2630,Karapakkam,4,9,9,9,9
4367,2418000,2616,Karapakkam,4,9,9,9,9
4368,2962000,1599,Karapakkam,3,9,9,9,9
4369,2181000,953,Thalambur,2,9,9,9,9
4370,8559000,657,Thalambur,1,9,9,9,9
4371,6977000,773,Thalambur,2,9,9,9,9
4372,19000000,585,Thalambur,1,9,9,9,9
4373,10400000,1502,Kanathur Reddikuppam,3,9,9,9,9
4374,8721000,1024,Karapakkam,2,9,9,9,9
4375,10400000,2686,Karapakkam,4,9,9,9,9
4376,13200000,1561,Karapakkam,3,9,9,9,9
4377,10400000,1296,Karapakkam,3,9,9,9,9
4378,9055000,1566,Karapakkam,3,9,9,9,9
4379,13799999,1829,Karapakkam,3,9,9,9,9
4380,18600000,1564,Karapakkam,3,9,9,9,9
4381,18500000,1348,Karapakkam,3,9,9,9,9
4382,10600000,1944,Karapakkam,3,9,9,9,9
4383,2142000,2630,Karapakkam,4,9,9,9,9
4384,2061000,2616,Karapakkam,4,9,9,9,9
4385,2107000,1599,Karapakkam,3,9,9,9,9
4386,2117000,612,Singaperumal Koil,1,9,9,9,9
4387,3224000,589,Singaperumal Koil,1,9,9,9,9
4388,2082000,602,Singaperumal Koil,1,9,9,9,9
4389,7620999,605,Singaperumal Koil,1,9,9,9,9
4390,7289000,836,Singaperumal Koil,2,9,9,9,9
4391,30500000,595,Singaperumal Koil,1,9,9,9,9
4392,31900000,1385,Kanathur Reddikuppam,2,9,9,9,9
4393,4103000,1315,Kanathur Reddikuppam,2,9,9,9,9
4394,3427000,5037,Kanathur Reddikuppam,5,9,9,9,9
4395,3030000,5093,Kanathur Reddikuppam,5,9,9,9,9
4396,2627000,873,Medavakkam,2,9,9,9,9
4397,2649000,826,Madambakkam,2,9,9,9,9
4398,4500000,947,Guduvancheri,2,9,9,9,9
4399,3499000,821,Guduvancheri,2,9,9,9,9
4400,4800000,828,Guduvancheri,2,9,9,9,9
4401,3500000,974,Pozhichalur,2,9,9,9,9
4402,4400000,904,Guduvancheri,2,9,9,9,9
4403,3753000,983,Pozhichalur,2,9,9,9,9
4404,4226000,903,Guduvancheri,2,9,9,9,9
4405,4226000,974,Pozhichalur,2,9,9,9,9
4406,4809000,873,Pozhichalur,2,9,9,9,9
4407,4492000,983,Pozhichalur,2,9,9,9,9
4408,6038000,984,Pozhichalur,3,9,9,9,9
4409,3883000,1002,Medavakkam,2,9,9,9,9
4410,7056000,936,Medavakkam,2,9,9,9,9
4411,3601000,1258,Medavakkam,3,9,9,9,9
4412,3920000,809,Medavakkam,2,9,9,9,9
4413,3836000,1176,Medavakkam,3,9,9,9,9
4414,5500000,735,Madambakkam,2,9,9,9,9
4415,9442000,800,Madambakkam,2,9,9,9,9
4416,6948000,783,Madambakkam,2,9,9,9,9
4417,4928000,1060,Thoraipakkam OMR,2,9,9,9,9
4418,7339000,1430,Pallavaram,3,9,9,9,9
4419,7339000,1040,Pallavaram,2,9,9,9,9
4420,3799000,1152,Padur,2,9,9,9,9
4421,4000000,1529,Ambattur INDUSTRIAL ESTATE,2,9,9,9,9
4422,3795000,1529,Ambattur INDUSTRIAL ESTATE,3,9,9,9,9
4423,15100000,1000,Kelambakkam,2,9,9,9,9
4424,14300000,855,Mevalurkuppam,2,9,9,9,9
4425,14300000,999,Kelambakkam,2,9,9,9,9
4426,10300000,2022,Thoraipakkam OMR,3,9,9,9,9
4427,12700000,2710,Pallikaranai,4,9,9,9,9
4428,3283000,2712,Pallikaranai,4,9,9,9,9
4429,3264000,1944,Pallikaranai,3,9,9,9,9
4430,3210000,1504,Kottivakkam,3,9,9,9,9
4431,3264000,668,Medavakkam,1,9,9,9,9
4432,3210000,664,Medavakkam,1,9,9,9,9
4433,3200000,653,Medavakkam,1,9,9,9,9
4434,3470000,664,Medavakkam,1,9,9,9,9
4435,7492000,653,Medavakkam,1,9,9,9,9
4436,7195999,651,Medavakkam,1,9,9,9,9
4437,5892000,706,Medavakkam,1,9,9,9,9
4438,23000000,1414,Velappanchavadi,3,9,9,9,9
4439,5426000,1358,Velappanchavadi,3,9,9,9,9
4440,38700000,1112,Velappanchavadi,2,9,9,9,9
4441,36500000,1890,Gopalapuram,2,9,9,9,9
4442,16000000,1024,Velappanchavadi,2,9,9,9,9
4443,5460000,2017,Adyar,3,9,9,9,9
4444,5375000,1851,Adyar,3,9,9,9,9
4445,4485000,1476,Anna Nagar,3,9,9,9,9
4446,7898999,1092,Medavakkam,2,9,9,9,9
4447,8986000,1075,Medavakkam,2,9,9,9,9
4448,3300000,975,Selaiyur,2,9,9,9,9
4449,8118000,1301,Moolakadai,3,9,9,9,9
4450,6132000,1480,Moolakadai,3,9,9,9,9
4451,5197000,754,Madhavaram,2,9,9,9,9
4452,8398000,1476,Manapakkam,3,9,9,9,9
4453,9515000,1115,Manapakkam,2,9,9,9,9
4454,15200000,945,Manapakkam,2,9,9,9,9
4455,13799999,1527,Manapakkam,3,9,9,9,9
4456,15400000,1730,Manapakkam,3,9,9,9,9
4457,14700000,1450,Vadapalani,3,9,9,9,9
4458,14800000,1381,Vadapalani,3,9,9,9,9
4459,16500000,1545,Vadapalani,3,9,9,9,9
4460,15500000,1479,Vadapalani,3,9,9,9,9
4461,14300000,1483,Vadapalani,3,9,9,9,9
4462,13600000,1654,Vadapalani,3,9,9,9,9
4463,5753000,1552,Vadapalani,3,9,9,9,9
4464,5665000,1430,Vadapalani,3,9,9,9,9
4465,13000000,1363,Vadapalani,3,9,9,9,9
4466,17100000,523,Vadapalani,1,9,9,9,9
4467,12400000,515,Vadapalani,1,9,9,9,9
4468,9226000,1970,Mogappair,3,9,9,9,9
4469,12200000,2580,Mogappair,4,9,9,9,9
4470,3274000,1880,Mogappair,3,9,9,9,9
4471,15500000,1390,Mogappair,3,9,9,9,9
4472,14300000,1850,Mogappair,3,9,9,9,9
4473,13600000,666,Medavakkam,1,9,9,9,9
4474,5753000,1552,Vadapalani,3,9,9,9,9
4475,5665000,1430,Vadapalani,3,9,9,9,9
4476,3397000,1363,Vadapalani,3,9,9,9,9
4477,3636000,523,Vadapalani,1,9,9,9,9
4478,8000000,515,Vadapalani,1,9,9,9,9
4479,4042000,755,Ayapakkam,2,9,9,9,9
4480,2622000,808,Ayapakkam,2,9,9,9,9
4481,44300000,1340,Kovur,3,9,9,9,9
4482,2472000,860,Medavakkam,2,9,9,9,9
4483,4950000,570,Selaiyur,1,9,9,9,9
4484,6050000,2642,Nungambakkam,3,9,9,9,9
4485,10700000,435,Thaiyur,2,9,9,9,9
4486,34000000,900,Chromepet,2,9,9,9,9
4487,22500000,1100,Sholinganallur,2,9,9,9,9
4488,16500000,1790,Iyyappanthangal,3,9,9,9,9
4489,24000000,2788,Nungambakkam,4,9,9,9,9
4490,5685000,1404,Nungambakkam,3,9,9,9,9
4491,6256000,1320,Anna Nagar,3,9,9,9,9
4492,50000000,1500,Adyar,3,9,9,9,9
4493,16500000,1137,Medavakkam,3,9,9,9,9
4494,8840000,1123,Medavakkam,1,9,9,9,9
4495,24000000,3000,Gopalapuram,4,9,9,9,9
4496,7500000,1675,Purasawalkam,3,9,9,9,9
4497,38000000,1040,Mogappair,2,9,9,9,9
4498,7900000,1500,Adyar,3,9,9,9,9
4499,5654000,1512,Medavakkam,3,9,9,9,9
4500,3137000,2652,Nungambakkam,4,9,9,9,9
4501,8400000,938,Aminjikarai,2,9,9,9,9
4502,18000000,1414,Perumbakkam,3,9,9,9,9
4503,10000000,592,Velappanchavadi,2,9,9,9,9
4504,3400000,840,Choolaimedu,2,9,9,9,9
4505,3450000,1600,Kotturpuram,3,9,9,9,9
4506,15000000,1675,Tondiarpet,3,9,9,9,9
4507,9736000,818,Medavakkam,2,9,9,9,9
4508,9500000,819,Medavakkam,2,9,9,9,9
4509,13000000,2200,Guindy,3,9,9,9,9
4510,15600000,2021,Navallur,3,9,9,9,9
4511,25000000,1153,Choolaimedu,3,9,9,9,9
4512,17800000,1404,Kilpauk,3,9,9,9,9
4513,4568000,2193,Ayanambakkam,4,9,9,9,9
4514,3000000,1260,Nungambakkam,3,9,9,9,9
4515,25000000,1320,Chetpet,3,9,9,9,9
4516,20000000,1075,East Tambaram,2,9,9,9,9
4517,4817000,859,Rajakilpakkam,2,9,9,9,9
4518,3790999,2620,Ayanavaram,3,9,9,9,9
4519,3814000,1380,T Nagar,3,9,9,9,9
4520,3783000,1268,Kelambakkam,3,9,9,9,9
4521,3802000,998,Kelambakkam,3,9,9,9,9
4522,3779999,1004,Kelambakkam,3,9,9,9,9
4523,4794000,996,Kelambakkam,2,9,9,9,9
4524,12200000,1001,Kelambakkam,2,9,9,9,9
4525,12200000,995,Kelambakkam,2,9,9,9,9
4526,17000000,1262,Kelambakkam,3,9,9,9,9
4527,18600000,1632,Thoraipakkam OMR,2,9,9,9,9
4528,3106000,1636,Thoraipakkam OMR,2,9,9,9,9
4529,3084000,2275,Thoraipakkam OMR,4,9,9,9,9
4530,3411999,2488,Thoraipakkam OMR,4,9,9,9,9
4531,4040000,638,Thiruverkadu,2,9,9,9,9
4532,4384000,771,Kolapakkam,2,9,9,9,9
4533,3947999,853,Kolapakkam,2,9,9,9,9
4534,2896000,1010,Kolapakkam,2,9,9,9,9
4535,10200000,1096,Kolapakkam,2,9,9,9,9
4536,3500000,987,Kolapakkam,2,9,9,9,9
4537,2800000,724,Kolapakkam,1,9,9,9,9
4538,3500000,1210,Madipakkam,3,9,9,9,9
4539,7850000,790,Perumbakkam,2,9,9,9,9
4540,3776000,760,Mudichur,2,9,9,9,9
4541,12800000,790,Perumbakkam,2,9,9,9,9
4542,12800000,924,Perambur,2,9,9,9,9
4543,15100000,994,Kelambakkam,2,9,9,9,9
4544,7800000,1717,Thoraipakkam OMR,3,9,9,9,9
4545,22599999,1707,Thoraipakkam OMR,3,9,9,9,9
4546,4400000,2025,Thoraipakkam OMR,3,9,9,9,9
4547,11200000,1255,Pallikaranai,2,9,9,9,9
4548,7659000,1560,Anna Nagar,2,9,9,9,9
4549,4240000,967,Perumbakkam,2,9,9,9,9
4550,3037000,1610,Virugambakkam,3,9,9,9,9
4551,4384000,1712,Maraimalai Nagar,3,9,9,9,9
4552,3947999,1060,Mappedu,2,9,9,9,9
4553,2896000,690,Ponneri,1,9,9,9,9
4554,4500000,1096,Kolapakkam,2,9,9,9,9
4555,5500000,987,Kolapakkam,2,9,9,9,9
4556,4400000,724,Kolapakkam,1,9,9,9,9
4557,11200000,970,Perumbakkam,2,9,9,9,9
4558,8100000,1050,Korattur,2,9,9,9,9
4559,9225000,967,Perumbakkam,2,9,9,9,9
4560,6463000,1610,Virugambakkam,3,9,9,9,9
4561,3038000,1700,Medavakkam,3,9,9,9,9
4562,32500000,1922,Pallikaranai,3,9,9,9,9
4563,11399999,1243,Pallikaranai,2,9,9,9,9
4564,4120000,620,Pallikaranai,1,9,9,9,9
4565,6704000,2316,Abiramapuram,3,9,9,9,9
4566,4485000,1202,Annamalai Colony,2,9,9,9,9
4567,11900000,1030,Mappedu,2,9,9,9,9
4568,44200000,1277,Kolathur,2,9,9,9,9
4569,8604000,975,Selaiyur,2,9,9,9,9
4570,8604000,1653,Pallavaram,3,9,9,9,9
4571,11000000,2600,T Nagar,3,9,9,9,9
4572,5885000,1639,Kolathur,3,9,9,9,9
4573,40599999,1639,Kolathur,3,9,9,9,9
4574,19300000,875,Alwarpet,3,9,9,9,9
4575,36300000,1214,Ponneri,1,9,9,9,9
4576,37500000,2684,Saidapet,3,9,9,9,9
4577,12500000,1550,Adyar,2,9,9,9,9
4578,19500000,2380,Adyar,4,9,9,9,9
4579,18000000,2500,Chetpet,3,9,9,9,9
4580,10000000,1050,T Nagar,3,9,9,9,9
4581,3400000,1150,Anna Nagar,2,9,9,9,9
4582,3450000,1600,Kotturpuram,3,9,9,9,9
4583,6769000,1675,Tondiarpet,3,9,9,9,9
4584,3840000,818,Medavakkam,2,9,9,9,9
4585,21500000,819,Medavakkam,2,9,9,9,9
4586,4300000,1358,Kolapakkam,3,9,9,9,9
4587,7500000,614,Kovur,1,9,9,9,9
4588,23000000,2451,Annamalai Colony,3,9,9,9,9
4589,24600000,900,Selaiyur,2,9,9,9,9
4590,12000000,920,Kottivakkam,2,9,9,9,9
4591,2896000,2000,Adyar,3,9,9,9,9
4592,11399999,1540,Annanagar West,3,9,9,9,9
4593,3500000,1200,Vadapalani,2,9,9,9,9
4594,9225000,724,Kolapakkam,1,9,9,9,9
4595,6463000,1202,Annamalai Colony,2,9,9,9,9
4596,3038000,740,Perumbakkam,2,9,9,9,9
4597,10800000,1922,Pallikaranai,3,9,9,9,9
4598,7850000,1243,Pallikaranai,2,9,9,9,9
4599,3106000,620,Pallikaranai,1,9,9,9,9
4600,3233000,1210,Nungambakkam,2,9,9,9,9
4601,2862000,924,Perambur,2,9,9,9,9
4602,3519000,520,Thiruverkadu,2,9,9,9,9
4603,3233000,667,Thiruverkadu,2,9,9,9,9
4604,3519000,734,Avadi,2,9,9,9,9
4605,24000000,732,Thiruverkadu,2,9,9,9,9
4606,3475000,667,Thiruverkadu,2,9,9,9,9
4607,25200000,588,Thiruverkadu,2,9,9,9,9
4608,25299999,4658,Poonamallee,1,9,9,9,9
4609,27599999,722,Thiruverkadu,2,9,9,9,9
4610,13500000,2661,Anna Nagar,3,9,9,9,9
4611,10100000,2661,Anna Nagar,3,9,9,9,9
4612,10200000,2044,West Mambalam,3,9,9,9,9
4613,10200000,1150,Anna Nagar,2,9,9,9,9
4614,6651000,1922,Pallikaranai,3,9,9,9,9
4615,6645999,1943,Pallikaranai,3,9,9,9,9
4616,6587000,1929,Pallikaranai,3,9,9,9,9
4617,15000000,1255,Pallikaranai,2,9,9,9,9
4618,4800000,1254,Pallikaranai,2,9,9,9,9
4619,28500000,1243,Pallikaranai,2,9,9,9,9
4620,33000000,1555,Annanagar West,2,9,9,9,9
4621,3769000,1004,Thiruverkadu,2,9,9,9,9
4622,15000000,2208,Nungambakkam,3,9,9,9,9
4623,9736000,2475,Guindy,4,9,9,9,9
4624,9500000,877,Vandalur,1,9,9,9,9
4625,13000000,2200,Guindy,3,9,9,9,9
4626,15600000,2021,Navallur,3,9,9,9,9
4627,25000000,1153,Choolaimedu,3,9,9,9,9
4628,17800000,1404,Kilpauk,3,9,9,9,9
4629,9750000,2193,Ayanambakkam,4,9,9,9,9
4630,5398000,1260,Nungambakkam,3,9,9,9,9
4631,2900000,1320,Chetpet,3,9,9,9,9
4632,26200000,1511,Mogappair East,3,9,9,9,9
4633,27000000,1272,Vandalur,3,9,9,9,9
4634,7150000,614,Kovur,1,9,9,9,9
4635,18300000,1500,Adyar,3,9,9,9,9
4636,23200000,1545,Adyar,3,9,9,9,9
4637,25000000,1100,Valasaravakkam,2,9,9,9,9
4638,24000000,1701,Thoraipakkam,3,9,9,9,9
4639,45000000,2275,Thoraipakkam,4,9,9,9,9
4640,50199999,2160,Arumbakkam,3,9,9,9,9
4641,3861999,1843,Kotturpuram,3,9,9,9,9
4642,4276000,2056,Nungambakkam,3,9,9,9,9
4643,30000000,2600,Nungambakkam,3,9,9,9,9
4644,6006000,868,Semmancheri,2,9,9,9,9
4645,5561000,961,Semmancheri,2,9,9,9,9
4646,7000000,2500,Adyar,3,9,9,9,9
4647,57600000,1018,Porur,2,9,9,9,9
4648,46000000,1183,Medavakkam,3,9,9,9,9
4649,10200000,975,Madipakkam,2,9,9,9,9
4650,7500000,3200,T Nagar,3,9,9,9,9
4651,3800000,1800,Raja Annamalai Puram,3,9,9,9,9
4652,3500000,1280,Velachery,3,9,9,9,9
4653,8900000,921,Kodambakkam,2,9,9,9,9
4654,27300000,497,Nungambakkam,1,9,9,9,9
4655,9000000,740,Perumbakkam,2,9,9,9,9
4656,20000000,1149,Velachery,3,9,9,9,9
4657,3776000,2030,Royapettah,2,9,9,9,9
4658,3779999,620,Royapettah,1,9,9,9,9
4659,4794000,1380,T Nagar,3,9,9,9,9
4660,12200000,994,Kelambakkam,2,9,9,9,9
4661,12200000,995,Kelambakkam,2,9,9,9,9
4662,17000000,1262,Kelambakkam,3,9,9,9,9
4663,18600000,1632,Thoraipakkam OMR,2,9,9,9,9
4664,12800000,1636,Thoraipakkam OMR,2,9,9,9,9
4665,12800000,2275,Thoraipakkam OMR,4,9,9,9,9
4666,15100000,2488,Thoraipakkam OMR,4,9,9,9,9
4667,10000000,1717,Thoraipakkam OMR,3,9,9,9,9
4668,16000000,1707,Thoraipakkam OMR,3,9,9,9,9
4669,4115999,2025,Thoraipakkam OMR,3,9,9,9,9
4670,6600000,1205,Virugambakkam,3,9,9,9,9
4671,20000000,1450,Purasawalkam,3,9,9,9,9
4672,12000000,980,Porur,2,9,9,9,9
4673,22300000,1685,Padur,3,9,9,9,9
4674,8400000,2750,Sholinganallur,4,9,9,9,9
4675,9500000,2574,Perumbakkam,4,9,9,9,9
4676,31200000,2232,Anna Nagar,3,9,9,9,9
4677,5775000,840,Choolaimedu,2,9,9,9,9
4678,11900000,950,Kodambakkam,2,9,9,9,9
4679,11299999,1950,Mylapore,3,9,9,9,9
4680,9500000,1050,Sholinganallur,2,9,9,9,9
4681,7000000,1035,Kilpauk,2,9,9,9,9
4682,12400000,1196,Kotturpuram,2,9,9,9,9
4683,8500000,1215,Velachery,2,9,9,9,9
4684,5598000,990,Anna Nagar,2,9,9,9,9
4685,7200000,1350,Kodambakkam,3,9,9,9,9
4686,3900000,1025,Aminjikarai,2,9,9,9,9
4687,5421000,1310,Kelambakkam,3,9,9,9,9
4688,6000000,1265,Velachery,3,9,9,9,9
4689,2900000,810,Medavakkam,2,9,9,9,9
4690,26200000,1265,Kelambakkam,2,9,9,9,9
4691,27000000,913,Kovur,2,9,9,9,9
4692,7150000,614,Kovur,1,9,9,9,9
4693,18300000,1500,Adyar,3,9,9,9,9
4694,23200000,1545,Adyar,3,9,9,9,9
4695,25000000,1100,Valasaravakkam,2,9,9,9,9
4696,24000000,1701,Thoraipakkam,3,9,9,9,9
4697,45000000,2275,Thoraipakkam,4,9,9,9,9
4698,50199999,2160,Arumbakkam,3,9,9,9,9
4699,3861999,1843,Kotturpuram,3,9,9,9,9
4700,4276000,2056,Nungambakkam,3,9,9,9,9
4701,30000000,2600,Nungambakkam,3,9,9,9,9
4702,6006000,868,Semmancheri,2,9,9,9,9
4703,5561000,961,Semmancheri,2,9,9,9,9
4704,7000000,2500,Adyar,3,9,9,9,9
4705,57600000,1018,Porur,2,9,9,9,9
4706,46000000,1183,Medavakkam,3,9,9,9,9
4707,10200000,975,Madipakkam,2,9,9,9,9
4708,7500000,3200,T Nagar,3,9,9,9,9
4709,17700000,1800,Raja Annamalai Puram,3,9,9,9,9
4710,28200000,1280,Velachery,3,9,9,9,9
4711,3776000,921,Kodambakkam,2,9,9,9,9
4712,6909999,1540,Thiruvanmiyur,3,9,9,9,9
4713,12700000,1881,Saidapet,2,9,9,9,9
4714,15000000,821,Selaiyur,2,9,9,9,9
4715,7500000,1389,Kolapakkam,3,9,9,9,9
4716,20000000,1850,Sholinganallur,3,9,9,9,9
4717,42000000,2200,Guindy,3,9,9,9,9
4718,23000000,1050,Selaiyur,1,9,9,9,9
4719,18200000,1553,Kotturpuram,3,9,9,9,9
4720,10000000,2956,Raja Annamalai Puram,4,9,9,9,9
4721,11000000,1751,Mylapore,3,9,9,9,9
4722,6000000,1884,Thiruvanmiyur,3,9,9,9,9
4723,11000000,810,T Nagar,2,9,9,9,9
4724,30500000,1100,Kilpauk,2,9,9,9,9
4725,30500000,700,Shenoy Nagar,2,9,9,9,9
4726,11000000,875,Alwarpet,3,9,9,9,9
4727,11000000,1500,Gopalapuram,3,9,9,9,9
4728,11000000,1500,Gopalapuram,3,9,9,9,9
4729,6500000,875,Alwarpet,3,9,9,9,9
4730,5000000,875,Alwarpet,3,9,9,9,9
4731,3800000,1170,Velachery,3,9,9,9,9
4732,7000000,1406,Kovilambakkam,3,9,9,9,9
4733,7250000,645,Ashok Nagar,2,9,9,9,9
4734,4485000,620,Pallikaranai,1,9,9,9,9
4735,11900000,1320,Mogappair,2,9,9,9,9
4736,18600000,1450,Selaiyur,4,9,9,9,9
4737,12800000,975,Selaiyur,2,9,9,9,9
4738,12800000,1653,Pallavaram,3,9,9,9,9
4739,15100000,2488,Thoraipakkam OMR,4,9,9,9,9
4740,7784999,1717,Thoraipakkam OMR,3,9,9,9,9
4741,9000000,1707,Thoraipakkam OMR,3,9,9,9,9
4742,4200000,2025,Thoraipakkam OMR,3,9,9,9,9
4743,5644000,865,Choolaimedu,2,9,9,9,9
4744,2954000,630,Mylapore,2,9,9,9,9
4745,4895000,940,Medavakkam,2,9,9,9,9
4746,2998000,1152,Moolacheri,2,9,9,9,9
4747,40000000,603,Moolacheri,1,9,9,9,9
4748,3800000,999,Moolacheri,2,9,9,9,9
4749,6800000,612,Moolacheri,1,9,9,9,9
